
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::                (v3.2.2)

2026-05-29T07:18:00.911+08:00  INFO 9616 --- [bible-search-service] [           main] c.b.search.SearchServiceApplicationKt    : Starting SearchServiceApplicationKt using Java 17.0.2 with PID 9616 (C:\Users\PC\.qclaw\workspace-v733kxt9elzfv7u1\bible-microservices\bible-search-service\build\libs\bible-search-service.jar started by PC in C:\Users\PC\.qclaw\workspace-v733kxt9elzfv7u1\bible-microservices\bible-search-service)
2026-05-29T07:18:00.924+08:00 DEBUG 9616 --- [bible-search-service] [           main] c.b.search.SearchServiceApplicationKt    : Running with Spring Boot v3.2.2, Spring v6.1.3
2026-05-29T07:19:27.488+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Lamentations: 0 verses (total 0)
2026-05-29T07:19:27.571+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Ezekiel: 0 verses (total 0)
2026-05-29T07:19:27.590+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Daniel: 0 verses (total 0)
2026-05-29T07:19:27.617+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Hosea: 0 verses (total 0)
2026-05-29T07:19:27.624+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Joel: 0 verses (total 0)
2026-05-29T07:19:27.640+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Amos: 0 verses (total 0)
2026-05-29T07:19:27.643+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Obadiah: 0 verses (total 0)
2026-05-29T07:19:27.651+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Jonah: 0 verses (total 0)
2026-05-29T07:19:27.665+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Micah: 0 verses (total 0)
2026-05-29T07:19:27.670+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Nahum: 0 verses (total 0)
2026-05-29T07:19:27.676+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Habakkuk: 0 verses (total 0)
2026-05-29T07:19:27.686+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Zephaniah: 0 verses (total 0)
2026-05-29T07:19:27.691+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Haggai: 0 verses (total 0)
2026-05-29T07:19:27.730+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Zechariah: 0 verses (total 0)
2026-05-29T07:19:27.736+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Malachi: 0 verses (total 0)
2026-05-29T07:19:28.624+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Matthew: 1071 verses (total 1071)
2026-05-29T07:19:28.865+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Mark: 678 verses (total 1749)
2026-05-29T07:19:29.045+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Luke: 1150 verses (total 2899)
2026-05-29T07:19:29.184+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] John: 878 verses (total 3777)
2026-05-29T07:19:29.288+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Acts: 1004 verses (total 4781)
2026-05-29T07:19:29.359+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Romans: 430 verses (total 5211)
2026-05-29T07:19:29.399+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] I Corinthians: 437 verses (total 5648)
2026-05-29T07:19:29.451+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] II Corinthians: 257 verses (total 5905)
2026-05-29T07:19:29.468+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Galatians: 149 verses (total 6054)
2026-05-29T07:19:29.487+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Ephesians: 155 verses (total 6209)
2026-05-29T07:19:29.513+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Philippians: 104 verses (total 6313)
2026-05-29T07:19:29.531+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Colossians: 95 verses (total 6408)
2026-05-29T07:19:29.546+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] I Thessalonians: 89 verses (total 6497)
2026-05-29T07:19:29.564+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] II Thessalonians: 47 verses (total 6544)
2026-05-29T07:19:29.581+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] I Timothy: 113 verses (total 6657)
2026-05-29T07:19:29.590+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] II Timothy: 83 verses (total 6740)
2026-05-29T07:19:29.600+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Titus: 46 verses (total 6786)
2026-05-29T07:19:29.603+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Philemon: 25 verses (total 6811)
2026-05-29T07:19:29.640+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Hebrews: 303 verses (total 7114)
2026-05-29T07:19:29.651+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] James: 108 verses (total 7222)
2026-05-29T07:19:29.666+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] I Peter: 105 verses (total 7327)
2026-05-29T07:19:29.680+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] II Peter: 61 verses (total 7388)
2026-05-29T07:19:29.701+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] I John: 105 verses (total 7493)
2026-05-29T07:19:29.703+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] II John: 13 verses (total 7506)
2026-05-29T07:19:29.706+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] III John: 14 verses (total 7520)
2026-05-29T07:19:29.711+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Jude: 25 verses (total 7545)
2026-05-29T07:19:29.786+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    :   [byz] Revelation of John: 404 verses (total 7949)
2026-05-29T07:19:31.102+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-4] c.b.search.service.BibleSearchService    : 索引构建完成: byz, 共 7949 节经文, 耗时 5s
2026-05-29T09:30:14.750+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    : 译本 oshb: 共 39 卷书，开始索引...
2026-05-29T09:30:17.503+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Genesis: 1533 verses (total 1533)
2026-05-29T09:30:18.834+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Exodus: 1213 verses (total 2746)
2026-05-29T09:30:19.590+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Leviticus: 859 verses (total 3605)
2026-05-29T09:30:20.412+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Numbers: 1289 verses (total 4894)
2026-05-29T09:30:21.357+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Deuteronomy: 959 verses (total 5853)
2026-05-29T09:30:21.931+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Joshua: 658 verses (total 6511)
2026-05-29T09:30:22.485+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Judges: 618 verses (total 7129)
2026-05-29T09:30:22.623+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Ruth: 85 verses (total 7214)
2026-05-29T09:30:23.687+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] 1 Samuel: 811 verses (total 8025)
2026-05-29T09:30:24.333+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] 2 Samuel: 695 verses (total 8720)
2026-05-29T09:30:24.865+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] 1 Kings: 817 verses (total 9537)
2026-05-29T09:30:25.305+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] 2 Kings: 719 verses (total 10256)
2026-05-29T09:30:25.826+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] 1 Chronicles: 943 verses (total 11199)
2026-05-29T09:30:26.439+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] 2 Chronicles: 822 verses (total 12021)
2026-05-29T09:30:26.579+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Ezra: 280 verses (total 12301)
2026-05-29T09:30:26.774+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Nehemiah: 405 verses (total 12706)
2026-05-29T09:30:26.973+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Esther: 167 verses (total 12873)
2026-05-29T09:30:27.965+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Job: 1070 verses (total 13943)
2026-05-29T09:30:29.923+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Psalms: 2527 verses (total 16470)
2026-05-29T09:30:30.596+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Proverbs: 915 verses (total 17385)
2026-05-29T09:30:30.871+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Ecclesiastes: 222 verses (total 17607)
2026-05-29T09:30:31.020+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Song of Solomon: 117 verses (total 17724)
2026-05-29T09:30:32.813+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Isaiah: 1291 verses (total 19015)
2026-05-29T09:30:33.888+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Jeremiah: 1364 verses (total 20379)
2026-05-29T09:30:33.945+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Lamentations: 154 verses (total 20533)
2026-05-29T09:30:34.735+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Ezekiel: 1273 verses (total 21806)
2026-05-29T09:30:34.920+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Daniel: 357 verses (total 22163)
2026-05-29T09:30:35.089+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Hosea: 197 verses (total 22360)
2026-05-29T09:30:35.133+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Joel: 73 verses (total 22433)
2026-05-29T09:30:35.264+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Amos: 146 verses (total 22579)
2026-05-29T09:30:35.276+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Obadiah: 21 verses (total 22600)
2026-05-29T09:30:35.366+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Jonah: 48 verses (total 22648)
2026-05-29T09:30:35.503+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Micah: 105 verses (total 22753)
2026-05-29T09:30:35.534+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Nahum: 47 verses (total 22800)
2026-05-29T09:30:35.639+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Habakkuk: 56 verses (total 22856)
2026-05-29T09:30:35.805+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Zephaniah: 53 verses (total 22909)
2026-05-29T09:30:35.828+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Haggai: 38 verses (total 22947)
2026-05-29T09:30:36.032+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Zechariah: 211 verses (total 23158)
2026-05-29T09:30:36.108+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    :   [oshb] Malachi: 55 verses (total 23213)
2026-05-29T09:30:39.040+08:00  INFO 9616 --- [bible-search-service] [nio-8082-exec-1] c.b.search.service.BibleSearchService    : 索引构建完成: oshb, 共 23213 节经文, 耗时 24s
